"EP_Plotid","Year","Species","TreesPerHa"
"SEW47",2015,"Genus1_epithet3",539
"SEW48",2015,"Genus1_epithet3",479
"SEW49",2015,"Genus1_epithet3",590
"SEW50",2015,"Genus1_epithet3",72
"SEW25",2015,"Genus1_epithet3",577
"SEW26",2015,"Genus1_epithet3",538
"SEW27",2015,"Genus1_epithet3",554
"SEW28",2015,"Genus1_epithet3",492
"SEW29",2015,"Genus1_epithet3",21
"SEW30",2015,"Genus1_epithet3",791
"SEW31",2015,"Genus1_epithet3",941
"SEW32",2015,"Genus1_epithet3",7
"SEW33",2015,"Genus1_epithet3",392
"SEW34",2015,"Genus1_epithet3",435
"SEW35",2015,"Genus1_epithet3",220
"SEW36",2015,"Genus1_epithet3",194
"SEW37",2015,"Genus1_epithet3",183
"SEW38",2015,"Genus1_epithet3",706
"SEW39",2015,"Genus1_epithet3",293
"SEW40",2015,"Genus1_epithet3",165
"SEW41",2015,"Genus1_epithet3",892
"SEW21",2015,"Genus1_epithet3",484
"SEW22",2015,"Genus1_epithet3",9
"SEW23",2015,"Genus1_epithet3",791
"SEW24",2015,"Genus1_epithet3",808
"HEW51",2015,"Genus1_epithet3",476
"SEW1",2015,"Genus1_epithet3",488
"SEW2",2015,"Genus1_epithet3",754
"SEW3",2015,"Genus1_epithet3",790
"SEW4",2015,"Genus1_epithet3",694
"SEW5",2015,"Genus1_epithet3",668
"SEW6",2015,"Genus1_epithet3",985
"SEW7",2015,"Genus1_epithet3",991
"SEW8",2015,"Genus1_epithet3",818
"SEW9",2015,"Genus1_epithet3",992
"SEW10",2015,"Genus1_epithet3",912
"SEW11",2015,"Genus1_epithet3",363
"SEW12",2015,"Genus1_epithet3",455
"SEW13",2015,"Genus1_epithet3",977
"SEW14",2015,"Genus1_epithet3",599
"SEW15",2015,"Genus1_epithet3",409
"SEW16",2015,"Genus1_epithet3",493
"SEW17",2015,"Genus1_epithet3",932
"SEW18",2015,"Genus1_epithet3",677
"SEW19",2015,"Genus1_epithet3",374
"SEW20",2015,"Genus1_epithet3",754
"HEW50",2015,"Genus1_epithet3",390
"HEW1",2015,"Genus1_epithet3",637
"HEW2",2015,"Genus1_epithet3",619
"HEW3",2015,"Genus1_epithet3",781
"HEW4",2015,"Genus1_epithet3",334
"HEW5",2015,"Genus1_epithet3",97
"HEW6",2015,"Genus1_epithet3",156
"HEW7",2015,"Genus1_epithet3",675
"HEW8",2015,"Genus1_epithet3",175
"HEW9",2015,"Genus1_epithet3",313
"HEW10",2015,"Genus1_epithet3",52
"HEW11",2015,"Genus1_epithet3",951
"HEW12",2015,"Genus1_epithet3",59
"HEW14",2015,"Genus1_epithet3",910
"HEW15",2015,"Genus1_epithet3",160
"HEW16",2015,"Genus1_epithet3",649
"HEW17",2015,"Genus1_epithet3",509
"HEW18",2015,"Genus1_epithet3",740
"HEW19",2015,"Genus1_epithet3",711
"HEW20",2015,"Genus1_epithet3",452
"HEW21",2015,"Genus1_epithet3",91
"HEW22",2015,"Genus1_epithet3",151
"HEW23",2015,"Genus1_epithet3",392
"HEW24",2015,"Genus1_epithet3",82
"HEW26",2015,"Genus1_epithet3",250
"HEW27",2015,"Genus1_epithet3",85
"HEW28",2015,"Genus1_epithet3",166
"HEW29",2015,"Genus1_epithet3",263
"HEW30",2015,"Genus1_epithet3",752
"HEW31",2015,"Genus1_epithet3",808
"HEW32",2015,"Genus1_epithet3",701
"HEW33",2015,"Genus1_epithet3",799
"HEW34",2015,"Genus1_epithet3",575
"HEW35",2015,"Genus1_epithet3",862
"HEW36",2015,"Genus1_epithet3",601
"HEW37",2015,"Genus1_epithet3",863
"HEW38",2015,"Genus1_epithet3",381
"HEW39",2015,"Genus1_epithet3",951
"HEW40",2015,"Genus1_epithet3",900
"HEW41",2015,"Genus1_epithet3",691
"HEW42",2015,"Genus1_epithet3",300
"HEW43",2015,"Genus1_epithet3",588
"HEW44",2015,"Genus1_epithet3",683
"HEW45",2015,"Genus1_epithet3",995
"HEW46",2015,"Genus1_epithet3",1
"HEW47",2015,"Genus1_epithet3",473
"HEW48",2015,"Genus1_epithet3",683
"HEW49",2015,"Genus1_epithet3",222
"HEW25",2015,"Genus1_epithet3",88
"SEG27",2015,"Genus1_epithet3",581
"SEG28",2015,"Genus1_epithet3",421
"SEG29",2015,"Genus1_epithet3",231
"SEG30",2015,"Genus1_epithet3",958
"SEG31",2015,"Genus1_epithet3",181
"SEG32",2015,"Genus1_epithet3",162
"SEG33",2015,"Genus1_epithet3",283
"SEG34",2015,"Genus1_epithet3",467
"SEG35",2015,"Genus1_epithet3",229
"SEG36",2015,"Genus1_epithet3",637
"SEG37",2015,"Genus1_epithet3",171
"SEG38",2015,"Genus1_epithet3",95
"SEG39",2015,"Genus1_epithet3",78
"SEG40",2015,"Genus1_epithet3",426
"SEG41",2015,"Genus1_epithet3",264
"SEG42",2015,"Genus1_epithet3",606
"SEG43",2015,"Genus1_epithet3",104
"SEG44",2015,"Genus1_epithet3",811
"SEG45",2015,"Genus1_epithet3",420
"SEG46",2015,"Genus1_epithet3",207
"AEG1",2015,"Genus1_epithet3",368
"AEG2",2015,"Genus1_epithet3",283
"AEG3",2015,"Genus1_epithet3",741
"AEG4",2015,"Genus1_epithet3",728
"AEG5",2015,"Genus1_epithet3",512
"AEG6",2015,"Genus1_epithet3",773
"AEG7",2015,"Genus1_epithet3",394
"AEG8",2015,"Genus1_epithet3",611
"AEG9",2015,"Genus1_epithet3",891
"AEG10",2015,"Genus1_epithet3",247
"AEG11",2015,"Genus1_epithet3",356
"AEG12",2015,"Genus1_epithet3",145
"AEG13",2015,"Genus1_epithet3",496
"AEG14",2015,"Genus1_epithet3",777
"AEG15",2015,"Genus1_epithet3",1
"AEG16",2015,"Genus1_epithet3",268
"AEG17",2015,"Genus1_epithet3",923
"AEG18",2015,"Genus1_epithet3",946
"AEG19",2015,"Genus1_epithet3",184
"SEG47",2015,"Genus1_epithet3",863
"SEG48",2015,"Genus1_epithet3",470
"SEG49",2015,"Genus1_epithet3",712
"SEG50",2015,"Genus1_epithet3",79
"AEG25",2015,"Genus1_epithet3",963
"AEG26",2015,"Genus1_epithet3",284
"AEG27",2015,"Genus1_epithet3",691
"AEG28",2015,"Genus1_epithet3",626
"AEG29",2015,"Genus1_epithet3",795
"AEG30",2015,"Genus1_epithet3",383
"AEG31",2015,"Genus1_epithet3",388
"AEG32",2015,"Genus1_epithet3",796
"AEG33",2015,"Genus1_epithet3",512
"AEG34",2015,"Genus1_epithet3",578
"AEG35",2015,"Genus1_epithet3",865
"AEG36",2015,"Genus1_epithet3",637
"AEG37",2015,"Genus1_epithet3",424
"AEG38",2015,"Genus1_epithet3",49
"AEG39",2015,"Genus1_epithet3",268
"AEG40",2015,"Genus1_epithet3",970
"AEG41",2015,"Genus1_epithet3",315
"AEG20",2015,"Genus1_epithet3",657
"AEG21",2015,"Genus1_epithet3",822
"AEG22",2015,"Genus1_epithet3",863
"AEG23",2015,"Genus1_epithet3",87
"AEG24",2015,"Genus1_epithet3",495
"AEG46",2015,"Genus1_epithet3",106
"AEG47",2015,"Genus1_epithet3",999
"AEG48",2015,"Genus1_epithet3",801
"AEG49",2015,"Genus1_epithet3",827
"AEG50",2015,"Genus1_epithet3",679
"AEW1",2015,"Genus1_epithet3",505
"AEW2",2015,"Genus1_epithet3",300
"AEW3",2015,"Genus1_epithet3",469
"AEW4",2015,"Genus1_epithet3",664
"AEW5",2015,"Genus1_epithet3",265
"AEW6",2015,"Genus1_epithet3",891
"AEW7",2015,"Genus1_epithet3",586
"AEW8",2015,"Genus1_epithet3",425
"AEW9",2015,"Genus1_epithet3",701
"AEW10",2015,"Genus1_epithet3",999
"AEG42",2015,"Genus1_epithet3",422
"AEG43",2015,"Genus1_epithet3",816
"AEG44",2015,"Genus1_epithet3",105
"AEG45",2015,"Genus1_epithet3",686
"AEW15",2015,"Genus1_epithet3",840
"AEW16",2015,"Genus1_epithet3",69
"AEW17",2015,"Genus1_epithet3",162
"AEW18",2015,"Genus1_epithet3",999
"AEW19",2015,"Genus1_epithet3",189
"AEW20",2015,"Genus1_epithet3",135
"AEW21",2015,"Genus1_epithet3",551
"AEW22",2015,"Genus1_epithet3",479
"AEW23",2015,"Genus1_epithet3",202
"AEW24",2015,"Genus1_epithet3",666
"AEW25",2015,"Genus1_epithet3",703
"AEW26",2015,"Genus1_epithet3",405
"AEW27",2015,"Genus1_epithet3",344
"AEW28",2015,"Genus1_epithet3",639
"AEW29",2015,"Genus1_epithet3",997
"AEW30",2015,"Genus1_epithet3",876
"AEW31",2015,"Genus1_epithet3",572
"AEW11",2015,"Genus1_epithet3",116
"AEW12",2015,"Genus1_epithet3",991
"AEW13",2015,"Genus1_epithet3",289
"AEW14",2015,"Genus1_epithet3",569
"AEW37",2015,"Genus1_epithet3",497
"AEW38",2015,"Genus1_epithet3",533
"AEW39",2015,"Genus1_epithet3",712
"AEW40",2015,"Genus1_epithet3",241
"AEW41",2015,"Genus1_epithet3",258
"AEW42",2015,"Genus1_epithet3",935
"AEW43",2015,"Genus1_epithet3",280
"AEW44",2015,"Genus1_epithet3",45
"AEW45",2015,"Genus1_epithet3",436
"AEW46",2015,"Genus1_epithet3",934
"AEW47",2015,"Genus1_epithet3",352
"AEW48",2015,"Genus1_epithet3",148
"AEW49",2015,"Genus1_epithet3",647
"AEW50",2015,"Genus1_epithet3",577
"HEG1",2015,"Genus1_epithet3",830
"HEG2",2015,"Genus1_epithet3",274
"HEG3",2015,"Genus1_epithet3",217
"AEW32",2015,"Genus1_epithet3",644
"AEW33",2015,"Genus1_epithet3",264
"AEW34",2015,"Genus1_epithet3",891
"AEW35",2015,"Genus1_epithet3",744
"AEW36",2015,"Genus1_epithet3",739
"HEG9",2015,"Genus1_epithet3",160
"HEG10",2015,"Genus1_epithet3",34
"HEG11",2015,"Genus1_epithet3",726
"HEG12",2015,"Genus1_epithet3",749
"HEG13",2015,"Genus1_epithet3",445
"HEG14",2015,"Genus1_epithet3",55
"HEG15",2015,"Genus1_epithet3",979
"HEG16",2015,"Genus1_epithet3",572
"HEG17",2015,"Genus1_epithet3",922
"HEG18",2015,"Genus1_epithet3",697
"HEG19",2015,"Genus1_epithet3",358
"HEG20",2015,"Genus1_epithet3",250
"HEG21",2015,"Genus1_epithet3",97
"HEG22",2015,"Genus1_epithet3",687
"HEG23",2015,"Genus1_epithet3",25
"HEG24",2015,"Genus1_epithet3",616
"HEG25",2015,"Genus1_epithet3",526
"HEG4",2015,"Genus1_epithet3",725
"HEG5",2015,"Genus1_epithet3",785
"HEG6",2015,"Genus1_epithet3",823
"HEG7",2015,"Genus1_epithet3",701
"HEG8",2015,"Genus1_epithet3",341
"HEG26",2015,"Genus1_epithet3",486
"HEG27",2015,"Genus1_epithet3",285
"HEG28",2015,"Genus1_epithet3",976
"HEG29",2015,"Genus1_epithet3",954
"HEG30",2015,"Genus1_epithet3",494
"HEG31",2015,"Genus1_epithet3",633
"HEG32",2015,"Genus1_epithet3",182
"HEG33",2015,"Genus1_epithet3",536
"HEG34",2015,"Genus1_epithet3",775
"HEG35",2015,"Genus1_epithet3",16
"HEG36",2015,"Genus1_epithet3",233
"HEG37",2015,"Genus1_epithet3",368
"HEG38",2015,"Genus1_epithet3",968
"HEG39",2015,"Genus1_epithet3",916
"HEG40",2015,"Genus1_epithet3",871
"HEG41",2015,"Genus1_epithet3",409
"HEG42",2015,"Genus1_epithet3",105
"HEG43",2015,"Genus1_epithet3",672
"HEG44",2015,"Genus1_epithet3",702
"HEG45",2015,"Genus1_epithet3",232
"HEG46",2015,"Genus1_epithet3",371
"HEG47",2015,"Genus1_epithet3",874
"HEG48",2015,"Genus1_epithet3",178
"HEG49",2015,"Genus1_epithet3",243
"HEG50",2015,"Genus1_epithet3",995
"HEW13",2015,"Genus2_epithet1",145
"SEG14",2015,"Genus2_epithet1",809
"SEG15",2015,"Genus2_epithet1",654
"SEG16",2015,"Genus2_epithet1",936
"SEG17",2015,"Genus2_epithet1",351
"SEG18",2015,"Genus2_epithet1",854
"SEG19",2015,"Genus2_epithet1",248
"SEG20",2015,"Genus2_epithet1",397
"SEG21",2015,"Genus2_epithet1",822
"SEG22",2015,"Genus2_epithet1",859
"SEG23",2015,"Genus2_epithet1",893
"SEG24",2015,"Genus2_epithet1",976
"SEG25",2015,"Genus2_epithet1",600
"SEG26",2015,"Genus2_epithet1",616
"SEG1",2015,"Genus2_epithet1",399
"SEG2",2015,"Genus2_epithet1",488
"SEG3",2015,"Genus2_epithet1",602
"SEG4",2015,"Genus2_epithet1",659
"SEG5",2015,"Genus2_epithet1",535
"SEG6",2015,"Genus2_epithet1",988
"SEG7",2015,"Genus2_epithet1",318
"SEG8",2015,"Genus2_epithet1",710
"SEG9",2015,"Genus2_epithet1",265
"SEG10",2015,"Genus2_epithet1",402
"SEG11",2015,"Genus2_epithet1",351
"SEG12",2015,"Genus2_epithet1",301
"SEG13",2015,"Genus2_epithet1",900
"SEW42",2015,"Genus2_epithet1",485
"SEW43",2015,"Genus2_epithet1",794
"SEW44",2015,"Genus2_epithet1",906
"SEW45",2015,"Genus2_epithet1",99
"SEW46",2015,"Genus2_epithet1",0
"SEW47",2015,"Genus2_epithet1",253
"SEW48",2015,"Genus2_epithet1",130
"SEW49",2015,"Genus2_epithet1",356
"SEW50",2015,"Genus2_epithet1",158
"SEW25",2015,"Genus2_epithet1",98
"SEW26",2015,"Genus2_epithet1",274
"SEW27",2015,"Genus2_epithet1",106
"SEW28",2015,"Genus2_epithet1",787
"SEW29",2015,"Genus2_epithet1",588
"SEW30",2015,"Genus2_epithet1",159
"SEW31",2015,"Genus2_epithet1",414
"SEW32",2015,"Genus2_epithet1",178
"SEW33",2015,"Genus2_epithet1",671
"SEW34",2015,"Genus2_epithet1",237
"SEW35",2015,"Genus2_epithet1",955
"SEW36",2015,"Genus2_epithet1",248
"SEW37",2015,"Genus2_epithet1",716
"SEW38",2015,"Genus2_epithet1",274
"SEW39",2015,"Genus2_epithet1",26
"SEW40",2015,"Genus2_epithet1",203
"SEW41",2015,"Genus2_epithet1",940
"SEW21",2015,"Genus2_epithet1",685
"SEW22",2015,"Genus2_epithet1",7
"SEW23",2015,"Genus2_epithet1",291
"SEW24",2015,"Genus2_epithet1",269
"HEW51",2015,"Genus2_epithet1",360
"SEW1",2015,"Genus2_epithet1",619
"SEW2",2015,"Genus2_epithet1",174
"SEW3",2015,"Genus2_epithet1",741
"SEW4",2015,"Genus2_epithet1",588
"SEW5",2015,"Genus2_epithet1",433
"SEW6",2015,"Genus2_epithet1",8
"SEW7",2015,"Genus2_epithet1",285
"SEW8",2015,"Genus2_epithet1",434
"SEW9",2015,"Genus2_epithet1",248
"SEW10",2015,"Genus2_epithet1",680
"SEW11",2015,"Genus2_epithet1",205
"SEW12",2015,"Genus2_epithet1",881
"SEW13",2015,"Genus2_epithet1",429
"SEW14",2015,"Genus2_epithet1",203
"SEW15",2015,"Genus2_epithet1",353
"SEW16",2015,"Genus2_epithet1",405
"SEW17",2015,"Genus2_epithet1",441
"SEW18",2015,"Genus2_epithet1",699
"SEW19",2015,"Genus2_epithet1",359
"SEW20",2015,"Genus2_epithet1",861
"HEW50",2015,"Genus2_epithet1",566
"HEW1",2015,"Genus2_epithet1",255
"HEW2",2015,"Genus2_epithet1",587
"HEW3",2015,"Genus2_epithet1",335
"HEW4",2015,"Genus2_epithet1",743
"HEW5",2015,"Genus2_epithet1",913
"HEW6",2015,"Genus2_epithet1",544
"HEW7",2015,"Genus2_epithet1",235
"HEW8",2015,"Genus2_epithet1",155
"HEW9",2015,"Genus2_epithet1",841
"HEW10",2015,"Genus2_epithet1",933
"HEW11",2015,"Genus2_epithet1",356
"HEW12",2015,"Genus2_epithet1",469
"HEW14",2015,"Genus2_epithet1",125
"HEW15",2015,"Genus2_epithet1",444
"HEW16",2015,"Genus2_epithet1",390
"HEW17",2015,"Genus2_epithet1",410
"HEW18",2015,"Genus2_epithet1",977
"HEW19",2015,"Genus2_epithet1",241
"HEW20",2015,"Genus2_epithet1",172
"HEW21",2015,"Genus2_epithet1",488
"HEW22",2015,"Genus2_epithet1",870
"HEW23",2015,"Genus2_epithet1",558
"HEW24",2015,"Genus2_epithet1",119
"HEW26",2015,"Genus2_epithet1",338
"HEW27",2015,"Genus2_epithet1",423
"HEW28",2015,"Genus2_epithet1",86
"HEW29",2015,"Genus2_epithet1",251
"HEW30",2015,"Genus2_epithet1",623
"HEW31",2015,"Genus2_epithet1",388
"HEW32",2015,"Genus2_epithet1",856
"HEW33",2015,"Genus2_epithet1",199
"HEW34",2015,"Genus2_epithet1",25
"HEW35",2015,"Genus2_epithet1",672
"HEW36",2015,"Genus2_epithet1",7
"HEW37",2015,"Genus2_epithet1",510
"HEW38",2015,"Genus2_epithet1",843
"HEW39",2015,"Genus2_epithet1",512
"HEW40",2015,"Genus2_epithet1",37
"HEW41",2015,"Genus2_epithet1",407
"HEW42",2015,"Genus2_epithet1",435
"HEW43",2015,"Genus2_epithet1",804
"HEW44",2015,"Genus2_epithet1",655
"HEW45",2015,"Genus2_epithet1",349
"HEW46",2015,"Genus2_epithet1",836
"HEW47",2015,"Genus2_epithet1",22
"HEW48",2015,"Genus2_epithet1",231
"HEW49",2015,"Genus2_epithet1",652
"HEW25",2015,"Genus2_epithet1",310
"SEG27",2015,"Genus2_epithet1",228
"SEG28",2015,"Genus2_epithet1",834
"SEG29",2015,"Genus2_epithet1",862
"SEG30",2015,"Genus2_epithet1",990
"SEG31",2015,"Genus2_epithet1",627
"SEG32",2015,"Genus2_epithet1",77
"SEG33",2015,"Genus2_epithet1",662
"SEG34",2015,"Genus2_epithet1",801
"SEG35",2015,"Genus2_epithet1",81
"SEG36",2015,"Genus2_epithet1",874
"SEG37",2015,"Genus2_epithet1",582
"SEG38",2015,"Genus2_epithet1",294
"SEG39",2015,"Genus2_epithet1",771
"SEG40",2015,"Genus2_epithet1",192
"SEG41",2015,"Genus2_epithet1",499
"SEG42",2015,"Genus2_epithet1",410
"SEG43",2015,"Genus2_epithet1",573
"SEG44",2015,"Genus2_epithet1",75
"SEG45",2015,"Genus2_epithet1",836
"SEG46",2015,"Genus2_epithet1",797
"AEG1",2015,"Genus2_epithet1",475
"AEG2",2015,"Genus2_epithet1",178
"AEG3",2015,"Genus2_epithet1",725
"AEG4",2015,"Genus2_epithet1",259
"AEG5",2015,"Genus2_epithet1",960
"AEG6",2015,"Genus2_epithet1",128
"AEG7",2015,"Genus2_epithet1",781
"AEG8",2015,"Genus2_epithet1",280
"AEG9",2015,"Genus2_epithet1",618
"AEG10",2015,"Genus2_epithet1",16
"AEG11",2015,"Genus2_epithet1",697
"AEG12",2015,"Genus2_epithet1",662
"AEG13",2015,"Genus2_epithet1",51
"AEG14",2015,"Genus2_epithet1",240
"AEG15",2015,"Genus2_epithet1",717
"AEG16",2015,"Genus2_epithet1",963
"AEG17",2015,"Genus2_epithet1",675
"AEG18",2015,"Genus2_epithet1",329
"AEG19",2015,"Genus2_epithet1",755
"SEG47",2015,"Genus2_epithet1",166
"SEG48",2015,"Genus2_epithet1",165
"SEG49",2015,"Genus2_epithet1",167
"SEG50",2015,"Genus2_epithet1",423
"AEG25",2015,"Genus2_epithet1",674
"AEG26",2015,"Genus2_epithet1",906
"AEG27",2015,"Genus2_epithet1",294
"AEG28",2015,"Genus2_epithet1",124
"AEG29",2015,"Genus2_epithet1",963
"AEG30",2015,"Genus2_epithet1",907
"AEG31",2015,"Genus2_epithet1",126
"AEG32",2015,"Genus2_epithet1",587
"AEG33",2015,"Genus2_epithet1",584
"AEG34",2015,"Genus2_epithet1",236
"AEG35",2015,"Genus2_epithet1",472
"AEG36",2015,"Genus2_epithet1",798
"AEG37",2015,"Genus2_epithet1",223
"AEG38",2015,"Genus2_epithet1",92
"AEG39",2015,"Genus2_epithet1",521
"AEG40",2015,"Genus2_epithet1",352
"AEG41",2015,"Genus2_epithet1",53
"AEG20",2015,"Genus2_epithet1",637
"AEG21",2015,"Genus2_epithet1",432
"AEG22",2015,"Genus2_epithet1",939
"AEG23",2015,"Genus2_epithet1",568
"AEG24",2015,"Genus2_epithet1",118
"AEG46",2015,"Genus2_epithet1",832
"AEG47",2015,"Genus2_epithet1",895
"AEG48",2015,"Genus2_epithet1",746
"AEG49",2015,"Genus2_epithet1",918
"AEG50",2015,"Genus2_epithet1",815
"AEW1",2015,"Genus2_epithet1",636
"AEW2",2015,"Genus2_epithet1",248
"AEW3",2015,"Genus2_epithet1",112
"AEW4",2015,"Genus2_epithet1",427
"AEW5",2015,"Genus2_epithet1",30
"AEW6",2015,"Genus2_epithet1",691
"AEW7",2015,"Genus2_epithet1",637
"AEW8",2015,"Genus2_epithet1",543
"AEW9",2015,"Genus2_epithet1",498
"AEW10",2015,"Genus2_epithet1",121
"AEG42",2015,"Genus2_epithet1",882
"AEG43",2015,"Genus2_epithet1",136
"AEG44",2015,"Genus2_epithet1",25
"AEG45",2015,"Genus2_epithet1",823
"AEW15",2015,"Genus2_epithet1",797
"AEW16",2015,"Genus2_epithet1",121
"AEW17",2015,"Genus2_epithet1",222
"AEW18",2015,"Genus2_epithet1",70
"AEW19",2015,"Genus2_epithet1",317
"AEW20",2015,"Genus2_epithet1",235
"AEW21",2015,"Genus2_epithet1",384
"AEW22",2015,"Genus2_epithet1",905
"AEW23",2015,"Genus2_epithet1",153
"AEW24",2015,"Genus2_epithet1",91
"AEW25",2015,"Genus2_epithet1",251
"AEW26",2015,"Genus2_epithet1",750
"AEW27",2015,"Genus2_epithet1",495
"AEW28",2015,"Genus2_epithet1",850
"AEW29",2015,"Genus2_epithet1",18
"AEW30",2015,"Genus2_epithet1",26
"AEW31",2015,"Genus2_epithet1",632
"AEW11",2015,"Genus2_epithet1",894
"AEW12",2015,"Genus2_epithet1",756
"AEW13",2015,"Genus2_epithet1",969
"AEW14",2015,"Genus2_epithet1",935
"AEW37",2015,"Genus2_epithet1",661
"AEW38",2015,"Genus2_epithet1",79
"AEW39",2015,"Genus2_epithet1",144
"AEW40",2015,"Genus2_epithet1",456
"AEW41",2015,"Genus2_epithet1",920
"AEW42",2015,"Genus2_epithet1",546
"AEW43",2015,"Genus2_epithet1",853
"AEW44",2015,"Genus2_epithet1",929
"AEW45",2015,"Genus2_epithet1",723
"AEW46",2015,"Genus2_epithet1",757
"AEW47",2015,"Genus2_epithet1",866
"AEW48",2015,"Genus2_epithet1",276
"AEW49",2015,"Genus2_epithet1",132
"AEW50",2015,"Genus2_epithet1",426
"HEG1",2015,"Genus2_epithet1",991
"HEG2",2015,"Genus2_epithet1",444
"HEG3",2015,"Genus2_epithet1",257
"AEW32",2015,"Genus2_epithet1",878
"AEW33",2015,"Genus2_epithet1",408
"AEW34",2015,"Genus2_epithet1",657
"AEW35",2015,"Genus2_epithet1",419
"AEW36",2015,"Genus2_epithet1",554
"HEG9",2015,"Genus2_epithet1",523
"HEG10",2015,"Genus2_epithet1",183
"HEG11",2015,"Genus2_epithet1",473
"HEG12",2015,"Genus2_epithet1",573
"HEG13",2015,"Genus2_epithet1",103
"HEG14",2015,"Genus2_epithet1",177
"HEG15",2015,"Genus2_epithet1",577
"HEG16",2015,"Genus2_epithet1",237
"HEG17",2015,"Genus2_epithet1",561
"HEG18",2015,"Genus2_epithet1",378
"HEG19",2015,"Genus2_epithet1",813
"HEG20",2015,"Genus2_epithet1",851
"HEG21",2015,"Genus2_epithet1",753
"HEG22",2015,"Genus2_epithet1",82
"HEG23",2015,"Genus2_epithet1",348
"HEG24",2015,"Genus2_epithet1",101
"HEG25",2015,"Genus2_epithet1",415
"HEG4",2015,"Genus2_epithet1",56
"HEG5",2015,"Genus2_epithet1",860
"HEG6",2015,"Genus2_epithet1",242
"HEG7",2015,"Genus2_epithet1",343
"HEG8",2015,"Genus2_epithet1",789
"HEG26",2015,"Genus2_epithet1",734
"HEG27",2015,"Genus2_epithet1",502
"HEG28",2015,"Genus2_epithet1",480
"HEG29",2015,"Genus2_epithet1",472
"HEG30",2015,"Genus2_epithet1",492
"HEG31",2015,"Genus2_epithet1",112
"HEG32",2015,"Genus2_epithet1",957
"HEG33",2015,"Genus2_epithet1",285
"HEG34",2015,"Genus2_epithet1",360
"HEG35",2015,"Genus2_epithet1",675
"HEG36",2015,"Genus2_epithet1",220
"HEG37",2015,"Genus2_epithet1",799
"HEG38",2015,"Genus2_epithet1",762
"HEG39",2015,"Genus2_epithet1",103
"HEG40",2015,"Genus2_epithet1",351
"HEG41",2015,"Genus2_epithet1",394
"HEG42",2015,"Genus2_epithet1",259
"HEG43",2015,"Genus2_epithet1",279
"HEG44",2015,"Genus2_epithet1",303
"HEG45",2015,"Genus2_epithet1",667
"HEG46",2015,"Genus2_epithet1",645
"HEG47",2015,"Genus2_epithet1",530
"HEG48",2015,"Genus2_epithet1",821
"HEG49",2015,"Genus2_epithet1",709
"HEG50",2015,"Genus2_epithet1",610
"HEW13",2015,"Genus2_epithet2",31
"SEG14",2015,"Genus2_epithet2",163
"SEG15",2015,"Genus2_epithet2",748
"SEG16",2015,"Genus2_epithet2",20
"SEG17",2015,"Genus2_epithet2",616
"SEG18",2015,"Genus2_epithet2",504
"SEG19",2015,"Genus2_epithet2",279
"SEG20",2015,"Genus2_epithet2",586
"SEG21",2015,"Genus2_epithet2",976
"SEG22",2015,"Genus2_epithet2",830
"SEG23",2015,"Genus2_epithet2",49
"SEG24",2015,"Genus2_epithet2",416
"SEG25",2015,"Genus2_epithet2",354
"SEG26",2015,"Genus2_epithet2",526
"SEG1",2015,"Genus2_epithet2",70
"SEG2",2015,"Genus2_epithet2",2
"SEG3",2015,"Genus2_epithet2",272
"SEG4",2015,"Genus2_epithet2",796
"SEG5",2015,"Genus2_epithet2",388
"SEG6",2015,"Genus2_epithet2",921
"SEG7",2015,"Genus2_epithet2",114
"SEG8",2015,"Genus2_epithet2",646
"SEG9",2015,"Genus2_epithet2",277
"SEG10",2015,"Genus2_epithet2",779
"SEG11",2015,"Genus2_epithet2",296
"SEG12",2015,"Genus2_epithet2",789
"SEG13",2015,"Genus2_epithet2",712
"SEW42",2015,"Genus2_epithet2",946
"SEW43",2015,"Genus2_epithet2",108
"SEW44",2015,"Genus2_epithet2",438
"SEW45",2015,"Genus2_epithet2",194
"SEW46",2015,"Genus2_epithet2",157
"SEW47",2015,"Genus2_epithet2",757
"SEW48",2015,"Genus2_epithet2",183
"SEW49",2015,"Genus2_epithet2",30
"SEW50",2015,"Genus2_epithet2",88
"SEW25",2015,"Genus2_epithet2",400
"SEW26",2015,"Genus2_epithet2",280
"SEW27",2015,"Genus2_epithet2",592
"SEW28",2015,"Genus2_epithet2",313
"SEW29",2015,"Genus2_epithet2",261
"SEW30",2015,"Genus2_epithet2",246
"SEW31",2015,"Genus2_epithet2",562
"SEW32",2015,"Genus2_epithet2",532
"SEW33",2015,"Genus2_epithet2",105
"SEW34",2015,"Genus2_epithet2",468
"SEW35",2015,"Genus2_epithet2",565
"SEW36",2015,"Genus2_epithet2",504
"SEW37",2015,"Genus2_epithet2",250
"SEW38",2015,"Genus2_epithet2",437
"SEW39",2015,"Genus2_epithet2",796
"SEW40",2015,"Genus2_epithet2",681
"SEW41",2015,"Genus2_epithet2",45
"SEW21",2015,"Genus2_epithet2",668
"SEW22",2015,"Genus2_epithet2",548
"SEW23",2015,"Genus2_epithet2",802
"SEW24",2015,"Genus2_epithet2",309
"HEW51",2015,"Genus2_epithet2",860
"SEW1",2015,"Genus2_epithet2",573
"SEW2",2015,"Genus2_epithet2",704
"SEW3",2015,"Genus2_epithet2",856
"SEW4",2015,"Genus2_epithet2",434
"SEW5",2015,"Genus2_epithet2",62
"SEW6",2015,"Genus2_epithet2",148
"SEW7",2015,"Genus2_epithet2",954
